date,pressure_hpa,pressure_change_hpa,year,month,day,day_of_year,location,lat,lon,elevation_m,data_type
2023-04-09,899.3,6.4,2023,4,9,99,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-10,901.6,2.3,2023,4,10,100,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-11,920.4,18.8,2023,4,11,101,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-12,902.5,-17.9,2023,4,12,102,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-13,908.2,5.7,2023,4,13,103,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-14,904.8,-3.4,2023,4,14,104,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-15,899.4,-5.4,2023,4,15,105,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-16,903.2,3.8,2023,4,16,106,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-17,897.9,-5.3,2023,4,17,107,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-18,896.9,-1.0,2023,4,18,108,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-19,897.2,0.3,2023,4,19,109,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-20,908.4,11.2,2023,4,20,110,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-21,905.2,-3.2,2023,4,21,111,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-22,890.2,-15.0,2023,4,22,112,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-23,904.4,14.2,2023,4,23,113,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-24,900.5,-3.9,2023,4,24,114,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-25,895.4,-5.0,2023,4,25,115,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-26,899.7,4.2,2023,4,26,116,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-27,897.0,-2.7,2023,4,27,117,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-28,924.4,27.4,2023,4,28,118,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-29,911.1,-13.3,2023,4,29,119,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-04-30,896.1,-15.1,2023,4,30,120,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-01,898.5,2.4,2023,5,1,121,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-02,907.3,8.8,2023,5,2,122,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-03,899.6,-7.7,2023,5,3,123,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-04,895.9,-3.7,2023,5,4,124,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-05,901.8,5.9,2023,5,5,125,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-06,901.8,-0.0,2023,5,6,126,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-07,901.2,-0.6,2023,5,7,127,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-08,904.1,3.0,2023,5,8,128,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-09,905.6,1.4,2023,5,9,129,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-10,899.5,-6.1,2023,5,10,130,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-11,897.4,-2.1,2023,5,11,131,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-12,898.9,1.5,2023,5,12,132,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-13,899.2,0.3,2023,5,13,133,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-14,899.8,0.6,2023,5,14,134,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-15,898.3,-1.4,2023,5,15,135,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-16,898.9,0.6,2023,5,16,136,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-17,901.5,2.6,2023,5,17,137,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-18,907.2,5.7,2023,5,18,138,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-19,889.2,-18.0,2023,5,19,139,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-20,899.2,9.9,2023,5,20,140,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-21,898.1,-1.1,2023,5,21,141,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-22,891.1,-7.0,2023,5,22,142,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-23,900.4,9.3,2023,5,23,143,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-24,890.3,-10.1,2023,5,24,144,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-25,891.4,1.1,2023,5,25,145,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-26,898.0,6.6,2023,5,26,146,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-27,887.5,-10.6,2023,5,27,147,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-28,896.0,8.5,2023,5,28,148,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-29,899.9,4.0,2023,5,29,149,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-30,886.9,-13.0,2023,5,30,150,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-05-31,905.9,19.0,2023,5,31,151,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-01,894.5,-11.4,2023,6,1,152,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-02,888.6,-5.9,2023,6,2,153,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-03,910.2,21.6,2023,6,3,154,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-04,906.4,-3.8,2023,6,4,155,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-05,889.6,-16.9,2023,6,5,156,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-06,892.6,3.1,2023,6,6,157,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-07,895.7,3.1,2023,6,7,158,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-08,894.9,-0.8,2023,6,8,159,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-09,898.4,3.4,2023,6,9,160,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-10,889.9,-8.4,2023,6,10,161,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-11,891.7,1.8,2023,6,11,162,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-12,897.7,6.0,2023,6,12,163,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-13,898.4,0.7,2023,6,13,164,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-14,897.9,-0.5,2023,6,14,165,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-15,892.9,-5.0,2023,6,15,166,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-16,892.6,-0.3,2023,6,16,167,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-17,896.5,4.0,2023,6,17,168,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-18,887.6,-8.9,2023,6,18,169,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-19,893.2,5.6,2023,6,19,170,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-20,905.0,11.8,2023,6,20,171,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-21,890.8,-14.3,2023,6,21,172,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-22,892.4,1.7,2023,6,22,173,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-23,896.7,4.3,2023,6,23,174,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-24,900.0,3.3,2023,6,24,175,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-25,888.0,-12.0,2023,6,25,176,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-26,896.3,8.3,2023,6,26,177,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-27,896.7,0.4,2023,6,27,178,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-28,901.4,4.7,2023,6,28,179,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-29,892.6,-8.8,2023,6,29,180,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-06-30,895.9,3.3,2023,6,30,181,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-01,895.3,-0.6,2023,7,1,182,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-02,889.5,-5.8,2023,7,2,183,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-03,900.1,10.5,2023,7,3,184,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-04,890.7,-9.4,2023,7,4,185,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-05,899.6,9.0,2023,7,5,186,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-06,890.0,-9.7,2023,7,6,187,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-07,906.6,16.6,2023,7,7,188,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-08,890.3,-16.3,2023,7,8,189,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-09,899.2,8.9,2023,7,9,190,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-10,890.1,-9.1,2023,7,10,191,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-11,904.2,14.1,2023,7,11,192,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-12,901.7,-2.5,2023,7,12,193,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-13,903.6,1.9,2023,7,13,194,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-14,894.5,-9.1,2023,7,14,195,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-15,897.9,3.4,2023,7,15,196,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-16,898.6,0.7,2023,7,16,197,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-17,894.3,-4.3,2023,7,17,198,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-18,888.3,-6.0,2023,7,18,199,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-19,903.4,15.1,2023,7,19,200,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-20,891.1,-12.3,2023,7,20,201,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-21,890.9,-0.2,2023,7,21,202,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-22,904.2,13.3,2023,7,22,203,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-23,899.0,-5.2,2023,7,23,204,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-24,885.7,-13.3,2023,7,24,205,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-25,897.4,11.7,2023,7,25,206,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-26,889.1,-8.3,2023,7,26,207,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-27,897.0,7.9,2023,7,27,208,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-28,901.4,4.4,2023,7,28,209,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-29,896.6,-4.7,2023,7,29,210,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-30,899.2,2.6,2023,7,30,211,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-07-31,900.4,1.1,2023,7,31,212,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-01,899.9,-0.5,2023,8,1,213,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-02,881.7,-18.1,2023,8,2,214,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-03,896.8,15.1,2023,8,3,215,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-04,890.5,-6.4,2023,8,4,216,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-05,901.1,10.7,2023,8,5,217,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-06,891.3,-9.9,2023,8,6,218,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-07,896.8,5.5,2023,8,7,219,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-08,897.6,0.8,2023,8,8,220,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-09,896.5,-1.1,2023,8,9,221,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-10,900.6,4.0,2023,8,10,222,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-11,896.4,-4.2,2023,8,11,223,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-12,885.9,-10.5,2023,8,12,224,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-13,898.5,12.6,2023,8,13,225,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-14,893.8,-4.7,2023,8,14,226,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-15,900.1,6.3,2023,8,15,227,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-16,900.1,0.0,2023,8,16,228,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-17,890.9,-9.2,2023,8,17,229,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-18,899.6,8.7,2023,8,18,230,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-19,893.4,-6.2,2023,8,19,231,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-20,900.2,6.8,2023,8,20,232,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-21,890.6,-9.6,2023,8,21,233,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-22,900.4,9.8,2023,8,22,234,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-23,891.0,-9.5,2023,8,23,235,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-24,891.7,0.7,2023,8,24,236,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-25,891.3,-0.3,2023,8,25,237,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-26,880.0,-11.3,2023,8,26,238,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-27,880.0,0.0,2023,8,27,239,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-28,905.5,25.5,2023,8,28,240,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-29,897.9,-7.6,2023,8,29,241,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-30,892.5,-5.4,2023,8,30,242,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-08-31,900.3,7.8,2023,8,31,243,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-01,896.4,-3.9,2023,9,1,244,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-02,902.7,6.3,2023,9,2,245,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-03,894.5,-8.2,2023,9,3,246,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-04,891.6,-2.9,2023,9,4,247,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-05,889.6,-2.0,2023,9,5,248,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-06,900.9,11.3,2023,9,6,249,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-07,899.4,-1.5,2023,9,7,250,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-08,890.6,-8.8,2023,9,8,251,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-09,894.6,4.0,2023,9,9,252,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-10,891.3,-3.4,2023,9,10,253,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-11,893.9,2.6,2023,9,11,254,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-12,890.9,-3.0,2023,9,12,255,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-13,899.2,8.3,2023,9,13,256,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-14,911.4,12.2,2023,9,14,257,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-15,891.5,-19.9,2023,9,15,258,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-16,891.1,-0.3,2023,9,16,259,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-17,899.7,8.6,2023,9,17,260,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-18,904.4,4.6,2023,9,18,261,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-19,893.5,-10.9,2023,9,19,262,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
2023-09-20,894.2,0.6,2023,9,20,263,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
